-0.009642445122474898,0.02165929971722598,0.052254636311300395,-0.02013306435297102,0.03102831388118739,0.07719411044783439,-0.015860234402552128,0.03952643578270375,0.04644792924726386,0.05042049363681422,0.052971259744425986,0.006129100962950239,-0.06614301086857927,0.015755611849171836,-0.024468680699509596,-0.04837422486940564,-0.022803966686576978,-0.03305446091507401,-0.014251200747128281,-0.015237790024571082,0.03593615788100839,-0.05387599460065991,-0.04183268076755067,0.019509736960816995,0.028084617787305262,0.01259119068730254,0.021238730575041123,0.019326708344468556,-0.04551423868220189,0.004135557266462012,-0.03564668262358055,-0.03623208321147847,0.09371121601726592,0.0855390174318533,-0.03620129524999359,0.03303500032046042,-0.04609068394644446,-0.002716158032421007,0.05638053744365921,-0.0038851135358381186,0.013399070208138596,-0.04643438561583926,-0.04206311123331284,-0.009045017954561585,-0.05421791341890607,-0.024651329999452694,0.01901488954837606,0.014254160220714924,-0.0010986603867721959,-0.006392522004800401,-0.048010398984530356,-0.04191374870135971,-0.0037977372902962114,0.009157316821864811,0.018770939259871167,-0.04802967113000188,0.044884166328104325,-0.06006023721429886,-0.02044515405398619,0.02924163279195035,0.010168330567134561,-0.05514999470553521,0.03766031282649698,-0.08273579070948359,-0.010068576114280695,0.04035676201391167,-0.03343020782085951,-0.09790028141294647,0.08142578290775154,-0.02723637474014572,-0.05807308668228266,-0.16101737099313027,-0.14116860250114363,0.007886442509584913,-0.05535719546319352,0.04977401855252205,0.025578697497031986,-0.03641069741386912,-0.0002838550341791606,-0.0031157041480855832,-0.0921156028994924,-0.0256868800175978,-0.020953535839502782,-0.042491073448117714,0.03839557513088733,0.019997613389541702,0.08065266213543293,-0.027873475259059283,-0.0005486982653171979,-0.012674050344824255,-0.1333754110448843,-0.044667520372769234,-0.04544025444778347,-0.0795766233459265,-0.014732283068942736,-0.10241432751082072,0.0012322006174070596,-0.045721566503153746,-0.1687545439236693,-0.21966422792766124,-0.19339558401143714,-0.09616133855760109,-0.06553939887763012,-0.03563094764016542,0.022845600453861234,0.015438774205920278,0.020522429615250273,0.011876845140224234,-0.026003194807595147,-0.02602255410434323,-0.0033454444061277334,0.039072009068426936,-0.04877201009455841,-0.05083551756526143,-0.044089797572611264,0.0045615738658168255,0.004808217054761751,-0.03767574140455743,-0.0211932112233711,-0.06692297498275765,0.05454740100674292,0.1110915891333492,0.16559235182170878,0.03212232726119423,-0.20718917739012538,-0.143991499997208,-0.22355707146125142,-0.17186272694798732,-0.20493009918749527,-0.3632909220046142,-0.3688463236709227,-0.306856249285344,-0.11859844553340991,0.018356868556048896,0.054875160184953475,-0.027575406381555926,0.062051737242321596,-0.05705352893840331,0.010052878804911939,0.002661374421637424,0.012446418828205977,-0.017518280002332777,-0.01690565935363781,0.042952467422151225,0.12540006090817576,0.21678883590243012,0.26457417662640476,0.14190571856609102,0.03810524020193822,0.30077126358452955,0.2605900213929219,0.08511683430813269,0.048761351338248056,0.015168743049249414,0.011606757620062634,-0.09876026972130285,-0.09186629435279646,-0.31433315801623407,-0.25925915010988215,-0.2909255951686238,-0.08937796286741422,-0.018605600347099203,-0.12453764898718243,-0.27053890791164914,-0.1135011260241544,-0.005230751056492515,0.043074319131596095,0.0060247026818707385,-0.00914979932994411,0.007345552859696295,-0.001329779590829111,0.022387305135321778,0.2570845288251492,0.42598444069594843,0.41766215053090733,0.2433524130398351,0.08946663260079359,0.23448941843697046,0.14134038009362251,0.08022702806979659,-0.05270682549925863,-0.07599441380743371,0.014642157193567854,0.12789917106091797,0.22940105659126794,0.3149757385348137,0.08049946442967962,-0.02143511717298759,-0.05861550666049767,-0.060868585227967946,-0.11303604995411651,-0.12536305501507822,-0.07145484821366771,-0.012998934392042225,0.03747637473517305,0.003177156382571415,0.027810987068128477,-0.012002603275555197,-0.00010242622580595644,-0.023730101702798923,0.24916523945962354,0.3664969844354864,0.3195678959270183,0.1279266459689793,-0.0489029001216821,-0.2206950269673759,0.17436433935500387,-0.012325946139647761,-0.5094280111481926,-0.3529321856371104,-0.09200121705056358,0.2504760373171965,0.42212070274127467,0.22819870779438492,0.07903208885052614,0.1342670513796579,0.09418585206245562,-0.07378921901947674,-0.051181593998644345,-0.15661182919987124,-0.25161966957133036,-0.13723998119057967,-0.11544974990411884,0.052144739598428316,-0.02303495565982569,-0.018765468168908873,-0.03980908369778598,-0.04134442609988333,0.11105683186434968,0.08234424570514916,0.05112479469766537,0.04146855343876886,-0.3222498723496463,-0.2764896550735566,-0.16537063542257963,-0.24683767933552758,-0.015166884657833637,-0.15078636922427435,0.19211606891872324,0.19037315428281928,0.15384115787419478,0.18877965673170596,0.1523569098920043,0.10769391131997794,0.0909778185116582,-0.13847394184950088,0.07453063736730281,-0.09125402607634372,-0.22940186222102957,-0.16450350618522275,-0.1590864300187943,-0.11114222212637806,-0.009151259661767497,0.03849853884900676,-0.01336798133997556,-0.013402168658675141,-0.07817951600681819,-0.13305465757644905,-0.2089450684032918,-0.1209875434904149,-0.34083321046764237,-0.3976796558198586,-0.4034099772047776,-0.5148173553963221,-0.07476658590219828,-0.12204541066146513,0.046288583782507046,0.0838818945432006,-0.18624424296459008,0.041866758556509655,0.13235318852821382,-0.015665731880633686,-0.32209063910488206,-0.12349447057424082,0.02635194408463639,-0.11274549016353205,-0.18039447989312213,-0.10977389028701462,-0.02805306483604393,0.02802614334111685,0.034538461295560194,0.02809070919484031,-0.0409675557328568,-0.1130447498690948,-0.06790625453378435,-0.2192425932355299,-0.39105499381316683,-0.3767803602151758,-0.41643096153192893,-0.4612741259051425,-0.5430494378458193,-0.4033930900500999,-0.21363578416844597,-0.30908352056570876,-0.23390263977213496,0.11504168378905419,-0.1360997480907566,0.04230402844807922,-0.1414752422188634,-0.059298710521906196,-0.03027712585663585,0.07714787872745425,0.17444450781460463,0.09287497371064302,-0.11932877904263078,-0.15474729498927312,-0.12216907925663188,-0.03818425850025742,0.01670759936606339,0.023666770348736356,-0.007289627850600272,-0.03342311398935651,-0.1698297086082069,-0.11766837571140924,-0.11133224706479378,-0.2786911739954952,-0.4561370956407993,-0.2722358447353887,-0.18348678126288642,-0.17636549369715604,-0.11361141550488002,-0.2983135656308177,-0.04241918035249895,0.39379940383347756,0.08111613661155069,0.09417312781828205,-0.46276265968974406,-0.16299098630432005,0.14971714380669834,0.23851974982813265,0.354639631143208,0.1274202287391721,0.07028528679054413,-0.08447747730305562,-0.019306222236268253,0.07167233636046985,-0.0688350461184759,-0.004710699521019865,0.03175340697904135,-0.035119141302250724,-0.10886804913611656,0.08328091221497422,0.13299449839496655,-0.18747856837082486,-0.28300168809662,-0.058819984989255884,0.07136367786615708,0.016504590887597096,-0.04104373315433224,-0.21381540391543466,-0.4208728265199238,-0.12655203834574713,-0.012301204783339105,0.018791877207169686,-0.4806476963805619,0.009811696202432281,0.1288351474100569,0.05210085265146981,0.15236692734673848,0.17616060344798462,0.11256532259888864,-0.06140234473680886,0.0557995511225588,-0.07216661276582018,0.035712063577090974,-0.0033922910835117283,0.003509847507633437,-0.02945401176304871,0.0055614553919167515,0.07070579837522575,0.29646039014457815,0.25165032983047203,0.12752203116434221,0.43867471179981044,0.23050194065718135,0.09238630313908172,0.0878576142730608,-0.22852787885069425,-0.38501186920353614,-0.35772578754482065,-0.3557570911519927,-0.16045560765051833,-0.2364912332107251,-0.1356495228110862,0.10421067573837621,0.03359462816048545,0.15076585850469704,0.2027170771937504,0.1566306457490971,0.05804413556800823,-0.048061077678753616,-0.08783547457382213,0.0273870160213222,0.013297911618530906,-0.05635150690575154,-0.013071985247309691,0.14526270447902126,-0.05540993553027015,0.273682994171471,0.4429423123701488,0.12030919953756489,0.16914811400260543,0.10043246581149187,-0.04294948876508695,-0.31303312578993314,-0.17567656560840578,-0.009221355955780938,-0.07139590035941011,0.2498202006115458,-0.013257198773359345,-0.01242316340628725,0.11423176703900206,0.0774786614391746,0.11699095383434083,0.253809635733038,0.2753375258751089,0.07798006378733037,0.030226036175748486,-0.059298950889250676,0.028850190143460352,-0.01776017828231976,0.052488262889456,0.00779512030613429,-0.05224013340937459,-0.01685949893466336,0.003660924537016328,0.09697515682379472,0.3894629021475905,0.12401078667629203,0.1890403139843893,0.06702392824842969,-0.32753933996405876,-0.6747617398332684,-0.5145025101215294,-0.24436569305916944,0.16164893995733276,0.24491987217006392,0.24660095494300274,0.11518596203800714,0.07861157143561796,-0.013364742477490461,0.3200434972617357,0.35857374704378947,0.204251704074467,0.022463858701421476,0.07988093516444851,-0.004670190208540986,0.046195281422392764,0.03651476492604344,0.011654820218936802,0.04020086684554246,-0.03130111306642873,-0.010344164341269245,0.13699336841248277,0.29750824296439327,0.45613415793391715,0.1654577320093654,0.14711472977946127,-0.07257610330193107,-0.5274148979285184,-0.7883202353646291,-0.6248766457381959,-0.47017097665149343,0.2726137564936511,0.38404614127529346,0.1092294838587149,-0.1329260426951272,0.195058532798074,0.2981163414433409,0.17955556877674417,0.21123547242850269,0.15556454090340086,0.07935862311473137,-0.004076413717264494,-0.06882833863773787,-0.0978672108801078,0.008472939824330963,0.007288488017660796,0.008610437177544901,-0.02211014401423728,-0.002711105392794124,0.1800124390538206,0.3651876662925668,0.4870946113722093,0.14674450137453143,0.2931731442545134,-0.2701887839823362,-0.435426211062417,-0.6161998659862337,-0.4420687109471376,-0.3640840819600314,-0.16127126366472644,-0.06451163189082745,0.3046916962902804,0.02427291700491768,-0.1155762339414071,0.151165519314444,0.04170720836442633,0.0859045841914908,0.04388953674197764,-0.14554050388875192,-0.06942465134397256,-0.03383556677980741,0.026116980720656695,0.007749685026449368,0.009418007000713227,-0.013233053424934634,-0.011962213902166615,0.0813391418189796,-0.02953332314995735,0.19727624635149396,0.4768642306698166,0.23396365621760976,0.45641759462118386,0.11306066863290103,-0.2673427345992891,-0.4088955313347021,-0.36748441897368,-0.23465882134288918,-0.2433632595018285,0.18584626593264286,0.5623635380345829,0.13324148268270494,0.10440416666432895,0.18860970825891984,-0.18935036163999489,0.09449101854863233,0.1871223721267932,0.047289507043488305,-0.0030155674055324182,0.02459324945282684,-0.015704305928388698,-0.10059393062782176,-0.06212319064109466,-0.09679454015979178,-0.011757043748928034,0.03243580053673961,0.008318279060571284,-0.05260901719227292,0.1628899443181629,0.1467655201974732,0.13686719664928146,-0.2056284399943716,-0.3559114482235874,-0.4849045442794794,-0.33595680064722194,-0.3551907151804651,-0.3081864583426027,0.25464746921778925,0.6087619447825077,0.17181182478659868,0.22349685227412963,0.028451419080017824,-0.12227069130377566,0.033549102175724335,0.11752102048138621,-0.04509772411511264,-0.034144513805772894,-0.09043882982772783,-0.017531076765021608,0.037360308808728315,-0.04646978905883216,0.0421916224640951,0.024642855617696854,0.058600974356158804,-0.038848353777739646,-0.2774361624312575,-0.22625417874772338,-0.1781233038991776,0.06570136650903367,-0.05337888012505886,-0.4121145449696088,-0.5746336685840309,-0.4188757977176399,-0.35411778207780065,-0.02860053615042601,0.33498026888313465,0.21116615989717452,0.34599201141593844,-0.11787419321874859,-0.015333732680788192,-0.05717560839279219,0.05288882761269083,-0.10562488572823371,0.009537662507669593,-0.05580487887616504,-0.03551436747935383,-0.010247290258749958,-0.03690693382200502,0.011020545280739168,0.021989243103703163,0.03329239077480409,0.03155529634358241,-0.07221273872487631,-0.05391372201945317,-0.07184968301253435,-0.06184179050982218,-0.14243036895204478,-0.04867821142727963,0.024861115730086532,-0.11295331044858224,0.21252252142591246,0.26270693439188164,0.17107584179277016,0.10347316179065597,0.22506239904130024,0.23982010403944848,-0.20153520041487438,-0.19323077218564466,-0.04473332299662426,-0.05339102921706024,-0.12519758148200855,-0.02853879002594753,-0.05881324532121481,-0.06425589151751271,-0.01233876543702521,0.05190636297723024,-0.014017603100948382,0.019281167389500874,0.04819263873331955,0.13561925724909352,0.034604927078739606,-0.10778806688985668,0.029483460672585147,0.1313194856836398,0.15772788637770527,0.17940151383219466,0.17496460534875888,-0.10174342983115586,0.1064101681274063,0.1645496179449158,0.10276274253663155,0.20291665947239856,0.17615420864418588,0.07390038346692428,-0.09253725997034849,-0.021408316827626332,0.01707781761599735,0.005931887772666533,0.04902344768241892,-0.05415526138392237,0.02379273819101873,0.020230357114533196,-0.03738094202632136,0.005844100810499202,0.04413305719219893,-0.018428800712438735,0.023355087910157578,0.06717584331655287,-0.007343063173895413,-0.010485231910879432,0.0033191082510685443,0.13654975041230952,0.14853357080707652,0.203699754615199,0.2782567295092822,0.12686699220688163,-0.011795234116677515,-0.2394128141300968,0.00052436101106096,0.24797843095653505,-0.13077622417795032,0.11058646271441698,-0.24710358770382937,-0.04433524762325108,0.04671155234160576,0.021709237126722163,0.10929011985233493,-0.04948203348026982,-0.07857913817230229,-0.014758712691006086,0.059955133219536536,0.00844145793712734,0.005176018128767987,-0.010166031336969278,0.011157258268014739,-0.00011579768487683446,-0.04122580225981205,0.02960083129045896,0.08194293769233431,-0.03807688013154526,-0.042813049595489344,0.15077560425697822,0.0031973569948096072,-0.060782515008376954,-0.09539631719578208,-0.2744944857175615,-0.10485862350038405,-0.10039738827713135,-0.18531014376266916,0.05416253547764882,-0.15676835865792385,-0.08463136188686152,0.022521666695490397,0.03522667165276017,0.004137059243621027,0.06819670205885073,0.019084116916652613,0.023865537282462324,-0.01662485734092107,-0.026922384060836975,-0.012395926771241655,0.04502748938232391,-0.02531201638909926,0.05339061866213078,0.08337103674793304,0.016447612179094736,0.061174266830314364,-0.062497161852010506,-0.1706102960914082,-0.08934898974637667,-0.11462476632204681,-0.2949888649604265,-0.39213559924373426,-0.13270142979908858,-0.21508307151198452,-0.29446139481252814,-0.3193427776783451,-0.15045467812517158,-0.19651257049660484,-0.057130045123278246,-0.028275047809219706,0.008611789735682053,0.007421636999230567,-0.03187201687886096,-0.001591945284800013,0.04690638862634246,-0.035464252257213044,-0.02658281523736511,0.01716325661783008,0.0637558470266294,0.029444599541656777,-0.0013815564627147814,-0.023805253961403178,-0.02483694335881981,0.044114876374545066,0.0007695422238495961,0.014531288935159354,0.06794192804506963,-0.05217080846399144,-0.20869160136764728,-0.18128694047018123,-0.10202810161328714,-0.21548219860768034,-0.15122526013411802,-0.10138010671250522,0.01107293422596426,-0.014727355583026007,0.040693377697005616,-0.009996180818799837,-0.027996152939670088,-0.05533787084065553,-0.009233254738145773,0.011887522589917772,0.026376217176552134,-0.006822613406467403,0.047773244588170935,-0.06214133327559586,0.03441601019984844,0.0034757841843729743,0.018449972791928997,0.059394308113667596,-0.036131445764368,-0.024537112702192526,-0.041427380603739974,-0.003387152365770525,-0.05269907725903643,-0.04297434871423038,-0.019745416314491934,-0.04505756207943617,0.029565833866684075,-0.02768347932836814,0.007411135128178525,-0.05965981703514527,0.09103615016136897,-0.029614775449090143,0.007540316623394066,0.06651601425091908,-0.03407433655621389,-0.03919599151907205,0.03257087011354301,-0.009720706606956814,0.040768987749822114,0.028017054271370544
